object,label,edge_index,radius_mm,center_x_mm,center_y_mm,center_z_mm,axis_x,axis_y,axis_z,bbox_xmin_mm,bbox_ymin_mm,bbox_zmin_mm,bbox_xmax_mm,bbox_ymax_mm,bbox_zmax_mm,bbox_xlen_mm,bbox_ylen_mm,bbox_zlen_mm
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7875,4.999999999999967,-185.95544917922547,314.8319514457064,854.5204752953807,0.9884519687385896,-0.15066109701812763,-0.01624621008422347,-185.90464147590765,315.6963072147375,849.5960151542256,-185.6236855523058,317.4654905369176,850.2832114670458,0.2809559236018515,1.7691833221801403,0.6871963128202196
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7879,4.999999999999982,-189.78092941424828,290.6273613587962,846.2346428696698,-0.9884519687385896,0.15066109701812766,0.016246210084223483,-189.95853464937468,289.9966495633393,841.2353027615708,-189.55964729444355,292.57513929396913,841.6349477342604,0.3988873549311336,2.5784897306298262,0.39964497268965715
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7881,4.999999999999982,-191.34478248950848,280.2184306129759,847.615104760532,-0.9884519687385896,0.15066109701812766,0.016246210084223483,-191.97130208788758,276.45668027614084,842.6582247931001,-191.52238772463488,279.5877188175191,844.3814214742208,0.4489143632526975,3.1310385413782456,1.7231966811207258
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7883,10.600000000000023,-194.21933433664006,261.5595536593929,845.7568521940091,0.9884519687385896,-0.15066109701812766,-0.016246210084223476,-194.57303408595507,258.15714031546355,852.6122607609886,-192.89111278807636,269.5344643734834,856.355453223179,1.6819212978787164,11.377324058019838,3.7431924621903363
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7885,10.600000000000023,-194.28664275988328,261.1337847592098,845.6100897258829,0.9884519687385896,-0.15066109701812766,-0.016246210084223476,-195.8231832542383,250.83758252786623,847.6069029170661,-194.64034250919826,257.7313714152805,855.6429597003412,1.182840745040039,6.893788887414246,8.036056783275058
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7887,5.000000000000009,-197.3945635729335,242.4564587443654,829.7242912385068,-0.9884519687385896,0.1506610970181277,0.016246210084223476,-197.2721225785903,243.77954244836755,824.904077787309,-196.66978032087923,247.31315791009348,828.7823982237976,0.6023422577110864,3.5336154617259297,3.8783204364885933
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7889,5.000000000000009,-204.66694259284023,196.13506399468082,816.8249620930413,-0.9884519687385896,0.1506610970181277,0.016246210084223476,-204.62199493864034,196.96167778967188,811.8939693590868,-204.54450159849705,197.45814769868306,812.0047486418435,0.07749334014329179,0.49646990901118215,0.1107792827567664
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7891,5.000000000000009,-209.26149944404693,166.53092021616413,811.8203495291569,-0.9884519687385896,0.1506610970181277,0.016246210084223476,-209.63576090482258,164.56979465308302,806.821009421058,-209.21655178984702,167.35753401115528,807.2362558472163,0.41920911497555835,2.7877393580722583,0.4152464261583191
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7893,5.000000000000009,-210.94946255725145,154.9054231262633,816.9316759314336,-0.9884519687385896,0.1506610970181277,0.016246210084223476,-211.51681261060494,151.58124977875178,812.3475822494929,-211.3237240180271,152.94429756318218,813.2400657850809,0.19308859257785116,1.3630477844303925,0.892483535587985
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7899,20.000000000000018,-186.17259986030632,309.0397291636804,895.0234320800299,0.9884519687385896,-0.15066109701812763,-0.01624621008422347,-183.74635527634896,326.0597198276783,884.8041730552159,-183.49070634437086,327.4314476863456,887.6374902340473,0.2556489319781008,1.3717278586673274,2.8333171788314075
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7900,12.024999999999997,-182.2875757202447,336.2929892144071,878.6598435665464,-0.9884519687385896,0.15066109701812763,0.01624621008422347,-184.05783708976844,324.5065997122157,880.2560334632077,-183.74635527634905,326.05971982767835,884.8041730552159,0.3114818134193911,1.5531201154626615,4.5481395920081695
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7901,19.999999999999968,-187.00213874386185,304.9034570890282,882.9108191541202,0.9884519687385896,-0.15066109701812763,-0.016246210084223472,-184.0991046085522,324.3464215053933,879.2306659625824,-184.05783708976827,324.50659971221563,880.2560334632077,0.04126751878393975,0.16017820682230877,1.0253675006252934
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7902,1.6500000000000052,-183.7583487692156,328.60414485780643,860.4784468762014,0.9884519687385896,-0.15066109701812766,-0.016246210084223497,-184.00838069860671,326.97297883034514,859.9466470568757,-183.51445393849463,330.14693592068977,862.128229111874,0.4939267601120889,3.1739570903446293,2.18158205499833
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7903,1.6500000000000052,-183.7583487692156,328.60414485780643,860.4784468762014,0.9884519687385896,-0.15066109701812766,-0.016246210084223497,-184.00224359993655,327.0613537949231,858.8286646405287,-183.50831683982446,330.2353108852677,861.010246695527,0.4939267601120889,3.1739570903446293,2.18158205499833
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7904,1.6500000000000572,-178.87682836912845,357.5692567688682,888.868632140284,0.9884519687385896,-0.15066109701812763,-0.016246210084223483,-179.1268602985196,355.9380907414068,888.3368323209584,-178.63293353840749,359.11204783175157,890.5184143759568,0.49392676011211734,3.173957090344743,2.1815820549984437
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7905,1.6500000000000572,-178.87682836912845,357.5692567688682,888.868632140284,0.9884519687385896,-0.15066109701812763,-0.016246210084223483,-179.1207231998494,356.0264657059848,887.2188499046113,-178.6267964397373,359.2004227963295,889.4004319596097,0.49392676011211734,3.173957090344743,2.1815820549984437
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7906,1.6500000000000052,-190.74191356880044,285.0315275243005,839.6600501059656,0.9884519687385896,-0.15066109701812766,-0.016246210084223497,-190.99194549819157,283.4003614968392,839.12825028664,-190.49801873807948,286.5743185871838,841.3098323416383,0.4939267601120889,3.1739570903446293,2.18158205499833
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7907,1.6500000000000052,-190.74191356880044,285.0315275243005,839.6600501059656,0.9884519687385896,-0.15066109701812766,-0.016246210084223497,-190.9858083995214,283.48873646141715,838.010267870293,-190.4918816394093,286.6626935517618,840.1918499252913,0.4939267601120889,3.1739570903446293,2.18158205499833
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7908,1.6500000000000181,-216.03197795650385,122.83284143669559,805.1300305022853,0.9884519687385896,-0.15066109701812766,-0.016246210084223472,-216.28200988589498,121.20167540923428,804.5982306829596,-215.7880831257829,124.37563249957896,806.779812737958,0.4939267601120889,3.173957090344672,2.18158205499833
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7909,1.6500000000000181,-216.03197795650385,122.83284143669559,805.1300305022853,0.9884519687385896,-0.15066109701812766,-0.016246210084223472,-216.2758727872248,121.29005037381222,803.4802482666126,-215.78194602711272,124.4640074641569,805.661830321611,0.4939267601120889,3.173957090344672,2.18158205499833
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7910,10.025,-182.2875757202447,336.2929892144071,878.6598435665464,-0.9884519687385896,0.15066109701812766,0.016246210084223476,-183.76942158568562,326.91936472628237,868.6361666498079,-180.7684423310652,346.2035585630734,881.8909303476007,3.0009792546204324,19.28419383679102,13.254763697792782
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7911,10.025,-182.2875757202447,336.2929892144071,878.6598435665464,-0.9884519687385896,0.15066109701812766,0.016246210084223476,-183.8067091094242,326.3824198657408,875.4287567854922,-180.80572985480376,345.66661370253183,888.683520483285,3.0009792546204324,19.28419383679102,13.254763697792782
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7925,20.000000000000025,-291.13122120249193,187.72424011822181,829.2402816827882,-0.03336790087877422,-0.3209823909367304,0.9464971674017225,-288.17492022405634,184.71101817785924,828.9153574811038,-271.1423584715515,206.42473785014155,835.6863400988566,17.03256175250482,21.71371967228231,6.770982617752793
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7927,11.339745962155606,-290.63070268931034,192.53897598227277,815.0428241717624,-0.03336790087877422,-0.3209823909367304,0.9464971674017225,-279.53173895716833,190.8305174157075,814.8585962765595,-279.29727141724715,194.5930810008746,816.1307097959781,0.23446753992118374,3.7625635851671007,1.2721135194185536
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7929,7.499999999999976,-221.3997291049502,120.03029797678504,873.8519093861336,-0.1466334660228762,-0.9239238063531265,-0.35336019398917645,-221.68643441151858,117.16097401406583,866.8357542960329,-213.98079739286263,122.6677616081613,880.8670063676693,7.705637018655949,5.506787594095471,14.031252071636459
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7931,7.499999999999971,-219.4934940466528,132.04130745937567,878.4455919079928,-0.14663346602287622,-0.9239238063531265,-0.3533601939891765,-219.7801993532212,129.17198349665648,871.4294368178921,-212.07456233456523,134.67877109075195,885.4606888895286,7.7056370186559775,5.506787594095471,14.031252071636459
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7933,7.499999999999976,-221.3997291049502,120.03029797678504,873.8519093861336,-0.1466334660228762,-0.9239238063531265,-0.35336019398917645,-228.8186608170378,117.39283434540877,866.8368124045978,-221.11302379838185,122.89962193950424,880.8680644762343,7.705637018655949,5.506787594095471,14.031252071636459
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7934,7.499999999999971,-219.4934940466528,132.04130745937567,878.4455919079928,-0.14663346602287622,-0.9239238063531265,-0.3533601939891765,-226.9124257587404,129.4038438279994,871.4304949264571,-219.20678874008445,134.91063142209487,885.4617469980935,7.705637018655949,5.506787594095471,14.031252071636459
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7935,7.499999999999976,-236.22650863602902,122.29021443205693,874.095602537397,-0.1466334660228762,-0.9239238063531265,-0.35336019398917645,-236.5132139425974,119.42089046933772,867.0794474472963,-228.80757692394144,124.92767806343319,881.1106995189327,7.705637018655949,5.506787594095471,14.031252071636459
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7936,7.499999999999976,-236.22650863602902,122.29021443205693,874.095602537397,-0.1466334660228762,-0.9239238063531265,-0.35336019398917645,-243.6454403481166,119.65275080068066,867.0805055558612,-235.93980332946066,125.15953839477613,881.1117576274977,7.705637018655949,5.506787594095471,14.031252071636459
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7937,7.499999999999981,-234.32027357773165,134.30122391464755,878.6892850592562,-0.14663346602287622,-0.9239238063531267,-0.35336019398917645,-234.60697888430002,131.43189995192833,871.6731299691555,-226.90134186564407,136.93868754602383,885.704382040792,7.705637018655949,5.506787594095499,14.031252071636459
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7938,7.499999999999981,-234.32027357773165,134.30122391464755,878.6892850592562,-0.14663346602287622,-0.9239238063531267,-0.35336019398917645,-241.73920528981924,131.66376028327127,871.6741880777205,-234.0335682711633,137.17054787736677,885.705440149357,7.705637018655949,5.506787594095499,14.031252071636459
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7939,8.999999999999975,-235.80295153083955,134.52721556017474,878.7136543743825,-0.1466334660228762,-0.9239238063531267,-0.3533601939891765,-244.70566958534465,131.3622592025232,870.2955379965396,-235.45890516295748,137.97040431543778,887.1330404825034,9.246764422387173,6.6081451129145705,16.837502485963796
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7941,8.999999999999975,-218.01081609354492,131.81531581384849,878.4212225928665,-0.1466334660228762,-0.9239238063531267,-0.3533601939891765,-218.354862461427,128.37212705858545,870.0018364847456,-209.10809803903982,134.98027217150002,886.8393389707094,9.246764422387173,6.6081451129145705,16.837502485963796
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7943,0.9999999999999714,-246.2635937171033,144.78538247458857,870.3825394065656,0.03822737420911836,0.35166181751683695,-0.9353462642047762,-247.26286278390214,143.86145866823546,870.0291792125764,-246.41022718312615,144.9360435716067,870.3987856166498,0.852635600775983,1.0745849033712318,0.36960640407335177
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7945,0.9999999999999755,-235.70598416345624,211.3078965320137,895.8244733737862,0.03822737420911837,0.351661817516837,-0.9353462642047763,-236.6944361321948,211.45855762903184,895.8407195838704,-235.55935069743333,212.24402364202638,896.1782068412983,1.1350854347614643,0.785466012994533,0.33748725742793795
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7947,0.9999999999999797,-194.68522746080475,205.05546100576146,895.150255655291,0.03822737420911837,0.351661817516837,-0.9353462642047763,-194.53859399478185,204.90479990874329,895.1340094452067,-193.68595839400592,205.97938481211457,895.5036158492801,0.8526356007759262,1.0745849033712886,0.36960640407335177
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7949,0.9999999999999755,-205.24283701445182,138.53294694833633,869.7083216880702,0.03822737420911837,0.351661817516837,-0.9353462642047763,-205.38947048047467,137.59681983832365,869.3545882205581,-204.25438504571326,138.3822858513182,869.692075477986,1.1350854347614074,0.785466012994533,0.33748725742793795
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7951,1.2749999999999906,-204.22457439873122,149.73302844733746,873.9608286735036,0.03822737420911837,0.35166181751683695,-0.9353462642047763,-205.48485065887292,149.54093554863934,873.9401147556462,-202.9505063385627,150.92659051260367,874.4118388445816,2.5343443203102254,1.3856549639643276,0.47172408893538886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7952,1.2749999999999906,-204.22457439873122,149.73302844733746,873.9608286735036,0.03822737420911837,0.35166181751683695,-0.9353462642047763,-205.49864245889975,148.53946638207125,873.5098185024256,-202.96429813858953,149.92512134603558,873.981542591361,2.5343443203102254,1.3856549639643276,0.47172408893538886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7953,1.2749999999999906,-243.76265314827484,155.75947232806251,874.6106770768724,0.03822737420911837,0.35166181751683695,-0.9353462642047763,-245.02292940841653,155.5673794293644,874.589963159015,-242.4885850881063,156.95303439332872,875.0616872479504,2.5343443203102254,1.3856549639643276,0.47172408893538886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7954,1.2749999999999906,-243.76265314827484,155.75947232806251,874.6106770768724,0.03822737420911837,0.35166181751683695,-0.9353462642047763,-245.03672120844337,154.5659102627963,874.1596669057944,-242.50237688813314,155.95156522676064,874.6313909947298,2.5343443203102254,1.3856549639643276,0.47172408893538886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7955,1.2749999999999906,-236.72424677917678,200.1078150330126,891.5719663883528,0.03822737420911837,0.35166181751683695,-0.9353462642047763,-237.98452303931847,199.91572213431448,891.5512524704955,-235.45017871900825,201.3013770982788,892.0229765594308,2.5343443203102254,1.3856549639643276,0.47172408893538886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7956,1.2749999999999906,-236.72424677917678,200.1078150330126,891.5719663883528,0.03822737420911837,0.35166181751683695,-0.9353462642047763,-237.9983148393453,198.9142529677464,891.1209562172749,-235.4639705190351,200.29990793171072,891.5926803062102,2.5343443203102254,1.3856549639643276,0.47172408893538886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7957,1.2749999999999906,-197.18616802963317,194.08137115228755,890.922117984984,0.03822737420911837,0.35166181751683695,-0.9353462642047763,-198.44644428977486,193.88927825358942,890.9014040671266,-195.91209996946463,195.27493321755375,891.373128156062,2.5343443203102254,1.3856549639643276,0.47172408893538886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7958,1.2749999999999906,-197.18616802963317,194.08137115228755,890.922117984984,0.03822737420911837,0.35166181751683695,-0.9353462642047763,-198.4602360898017,192.88780908702134,890.471107813906,-195.92589176949147,194.27346405098567,890.9428319028414,2.5343443203102254,1.3856549639643276,0.47172408893538886
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7963,8.999999999999975,-235.36305113277092,137.29898697923414,879.77373495635,-0.1466334660228762,-0.9239238063531267,-0.3533601939891765,-244.26576918727602,134.1340306215826,871.3556185785071,-235.01900476488885,140.74217573449718,888.1931210644709,9.246764422387173,6.6081451129145705,16.837502485963796
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7965,8.999999999999975,-217.5709156954763,134.58708723290786,879.4813031748341,-0.1466334660228762,-0.9239238063531267,-0.3533601939891765,-217.91496206335836,131.14389847764483,871.0619170667132,-208.6681976409712,137.7520435905594,887.899419552677,9.246764422387173,6.6081451129145705,16.837502485963796
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7970,36.32919869995185,-151.83430890105438,605.2230565340739,1037.7303323151361,-0.14663346602287833,-0.9239238063531263,-0.35336019398917623,-187.72343012998476,591.3243578172526,1034.0878276118478,-115.89779632641378,609.5258248385778,1071.715837965529,71.82563380357098,18.201467021325243,37.62801035368125
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7971,40.74015951676796,-151.83430890105438,605.2230565340739,1037.7303323151361,-0.14663346602287836,-0.9239238063531264,-0.3533601939891762,-192.1341037536487,590.4025295051055,999.8379597264034,-149.76532953142117,620.809285326936,1075.842235990481,42.36877422222753,30.40675582183053,76.00427626407759
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7973,40.74015951676796,-154.76697822151192,586.7445804070113,1030.6631284353527,-0.14663346602287836,-0.9239238063531264,-0.3533601939891762,-195.06677307410624,582.4230604615045,992.77075584662,-156.83595759114513,602.3308091998734,1055.3052437277418,38.230815482961106,19.907748738368923,62.53448788112178
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7976,40.74015951676796,-154.76697822151192,586.7445804070113,1030.6631284353527,-0.14663346602287836,-0.9239238063531264,-0.3533601939891762,-185.82166828089706,571.9240533780429,1056.5592843163972,-152.6979988518787,581.7690469329134,1068.7750321106976,33.12366942901835,9.844993554870484,12.215747794300341
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7997,40.74015951676796,-154.76697822151192,586.7445804070113,1030.6631284353527,-0.14663346602287836,-0.9239238063531264,-0.3533601939891762,-152.6979988518787,571.1583516141492,1006.0210131429635,-114.4671833689176,591.0661003525182,1068.5555010240855,38.230815482961106,19.907748738369037,62.534487881122004
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,7999,40.74015951676796,-154.76697822151192,586.7445804070113,1030.6631284353527,-0.14663346602287836,-0.9239238063531264,-0.3533601939891762,-156.83595759114513,591.7201138811092,992.5512247600078,-123.71228816212681,601.5651074359797,1004.7669725543083,33.12366942901832,9.844993554870484,12.215747794300455
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8000,40.74015951676796,-151.83430890105438,605.2230565340739,1037.7303323151361,-0.14663346602287836,-0.9239238063531264,-0.3533601939891762,-153.9032882706876,589.6368277412117,999.6184286397912,-111.53451404846007,620.0435835630423,1075.622704903869,42.36877422222753,30.40675582183053,76.0042762640777
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8001,36.32919869995186,-151.83430890105438,605.2230565340739,1037.7303323151361,-0.1466334660228783,-0.9239238063531263,-0.3533601939891762,-187.770821475695,600.9202882295699,1003.7448266647432,-115.94518767212398,619.1217552508951,1041.3728370184244,71.82563380357101,18.201467021325243,37.62801035368125
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8003,42.999999999999936,-158.87271527015253,560.8747138291238,1020.7690430036558,-0.1466334660228781,-0.9239238063531263,-0.35336019398917623,-201.40792375278807,548.8725872606002,980.5430871537451,-142.82028038344302,577.325504548714,1058.8120225405046,58.587643369345045,28.45291728811378,78.2689353867595
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8005,44.0,-158.72608180412968,561.7986376354769,1021.1224031976449,0.1466334660228782,0.9239238063531264,0.35336019398917623,-202.25048118171028,549.5173918444294,979.9609600023873,-142.30033447819434,578.6320048834297,1060.0501031888389,59.95014670351594,29.114613039000233,80.08914318645157
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8007,43.99999999999998,-155.20687861958058,583.972808987952,1029.6030478533853,-0.1466334660228782,-0.9239238063531264,-0.35336019398917623,-198.73127799716116,571.6915631969046,988.4416046581277,-138.7811312936453,600.8061762359048,1068.5307478445793,59.950146703515856,29.114613039000233,80.08914318645157
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8010,42.99999999999993,-155.0602451535577,584.8967327943051,1029.9564080473745,0.14663346602287822,0.9239238063531263,0.3533601939891762,-197.5954536361932,572.8946062257814,989.7304521974637,-139.00781026684822,601.3475235138952,1067.999387584223,58.58764336934499,28.45291728811378,78.26893538675938
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8013,42.999999999999936,-158.87271527015253,560.8747138291238,1020.7690430036558,-0.1466334660228781,-0.9239238063531263,-0.35336019398917623,-174.92515015686203,544.4239231095337,982.7260634668072,-116.33750678751699,572.8768403976475,1060.9949988535666,58.587643369345045,28.45291728811378,78.26893538675938
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8014,23.499999999999996,-158.87271527015253,560.8747138291238,1020.7690430036558,-0.1466334660228782,-0.9239238063531263,-0.3533601939891762,-182.11870130136035,554.3154120998144,998.7850903880069,-150.0998729483462,569.8652622456441,1041.5599736807708,32.01882835301416,15.549850145829737,42.77488329276389
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8015,23.499999999999996,-158.87271527015253,560.8747138291238,1020.7690430036558,-0.1466334660228782,-0.9239238063531263,-0.3533601939891762,-167.64555759195886,551.8841654126036,999.9781123265408,-135.6267292389447,567.4340155584333,1042.7529956193048,32.01882835301416,15.549850145829737,42.774883292764
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8016,42.99999999999993,-155.0602451535577,584.8967327943051,1029.9564080473745,0.14663346602287822,0.9239238063531263,0.3533601939891762,-171.1126800402672,568.4459420747149,991.9134285105258,-112.52503667092218,596.8988593628287,1070.182363897285,58.58764336934503,28.45291728811378,78.26893538675927
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8017,29.99999999999999,-155.0602451535577,584.8967327943051,1029.9564080473745,-0.1466334660228782,-0.9239238063531263,-0.3533601939891762,-184.7359720019081,576.5231561185909,1001.8917876869716,-143.8608719767836,596.374028645182,1056.498021677734,40.87510002512448,19.850872526591047,54.60623399076235
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8018,29.99999999999999,-155.0602451535577,584.8967327943051,1029.9564080473745,-0.1466334660228782,-0.9239238063531263,-0.3533601939891762,-166.2596183303318,573.4194369434282,1003.414794417015,-125.3845183052073,593.2703094700192,1058.0210284077773,40.875100025124496,19.850872526591047,54.60623399076235
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8019,44.00000000000001,-155.20687861958058,583.972808987952,1029.6030478533853,-0.1466334660228782,-0.9239238063531264,-0.3533601939891763,-171.63262594551594,567.1394417399993,990.6753478621913,-111.68247924199997,596.2540547789995,1070.7644910486429,59.95014670351597,29.114613039000233,80.08914318645157
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8020,43.99999999999998,-158.72608180412968,561.7986376354769,1021.1224031976449,0.1466334660228782,0.9239238063531264,0.35336019398917623,-175.15182913006495,544.9652703875241,982.1947032064509,-115.20168242654908,574.0798834265244,1062.2838463929024,59.95014670351587,29.114613039000233,80.08914318645157
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8021,1.7499999999999272,-130.7860289028698,524.4096881108544,1036.5389494165627,0.9884519687385896,-0.15066109701812724,-0.016246210084224035,-131.05121428252704,522.6796635362743,1034.7891803787281,-130.71913099800383,525.0250962915088,1038.175805378921,0.33208328452320757,2.3454327552344694,3.3866250001929075
全倾转无人机总体装配模型,全倾转无人机总体装配模型173,8022,1.7499999999999272,-130.7860289028698,524.4096881108544,1036.5389494165627,0.9884519687385896,-0.15066109701812724,-0.016246210084224035,-130.85292680773574,523.7942799302,1034.9020934542043,-130.52084352321253,526.1397126854345,1038.2887184543972,0.33208328452320757,2.3454327552344694,3.3866250001929075
